Report_Date,Fund_Code,Fund_Name,Security_Code,Security_Name,Asset_Type_1,Asset_Type_2,Asset_Type_3,Bloomberg_Sector_L1,Bloomberg_Sector_L2,GICS_L1,Country,Region,Currency,Rating,Quantity,Nominal_Amount,Market_Value_Base_Currency,Exposure_Base_Currency,Parent_Fund_Code,Parent_Fund_Name,Accounting_Code,Report_Subset
2023-11-13 00:00:00,FND003,Sigma Fund,SEC001188,Security B,D,I,L,Industrials,Software,Information Technology,France,Asia,EUR,BBB,17525,9192515.697,2313760.454,47280968.89,PFND02,Global Parent Fund,AC03,RESTATED
2024-07-13 00:00:00,FND018,Delta Fund,SEC001189,Security E,C,H,O,Energy,Metals,Industrials,Canada,Europe,USD,BB,15117,8716685.521,296663.5722,39183753.25,PFND01,Growth Parent Fund,AC04,RESTATED
2023-11-15 00:00:00,FND005,Omega Fund,SEC001190,Security E,D,H,M,Energy,Banks,Materials,France,Europe,JPY,BB,4827,49204641,4335113.42,48461819.81,,Growth Parent Fund,AC02,ADJ
2024-06-26 00:00:00,FND002,Omega Fund,SEC001191,Security D,B,F,N,Energy,Machinery,Materials,France,Europe,EUR,B,855,29033503.06,-1689162.222,-31787562.54,PFND04,Growth Parent Fund,AC03,RESTATED
2023-11-02 00:00:00,FND011,Delta Fund,SEC001192,Security G,B,G,N,Technology,Electric,Health Care,Italy,Europe,USD,A,8611,57573719.46,-9176804.009,15591792.43,PFND04,Global Parent Fund,AC03,MAIN
2024-04-22 00:00:00,FND018,Beta Fund,SEC001193,Security C,C,H,L,Materials,Metals,Utilities,France,North America,CAD,CCC,9163,40579723.13,-5827459.662,-24013308.37,PFND05,,AC03,RESTATED
2024-05-26 00:00:00,FND011,Zeta Fund,SEC001194,Security A,D,H,N,Materials,Machinery,Utilities,France,North America,JPY,BB,5672,83620044.72,4503817.685,42012703.79,PFND02,European Parent Fund,AC02,ADJ
2024-01-18 00:00:00,FND008,Sigma Fund,SEC001195,Security B,A,J,K,Financials,Machinery,Energy,France,Asia,USD,B,17192,60766589.52,-9497632.54,-9778948.652,PFND04,European Parent Fund,AC03,MAIN
2024-04-17 00:00:00,FND013,Gamma Fund,SEC001196,Security C,B,J,M,Technology,Software,Health Care,US,North America,GBP,BBB,15368,7941176.504,-6592071.904,-17237536.76,PFND04,European Parent Fund,AC03,MAIN
2023-03-03 00:00:00,FND020,Omega Fund,SEC001197,Security G,D,F,P,Materials,Software,Energy,UK,Europe,JPY,A,19101,69897204.11,-7530296.977,-45480340.18,PFND01,,AC04,MAIN
2024-05-27 00:00:00,FND011,Gamma Fund,SEC001198,Security F,B,I,O,Industrials,Oil & Gas,Materials,Netherlands,North America,USD,AAA,1924,89786938.82,4621215.008,-40378400.93,,Growth Parent Fund,AC02,MAIN
2024-07-05 00:00:00,FND005,Zeta Fund,SEC001199,Security G,D,J,P,Healthcare,Metals,Energy,Spain,North America,EUR,CCC,19382,96224614.33,-6680764.701,39799773.84,PFND01,European Parent Fund,AC03,MAIN
2023-12-03 00:00:00,FND018,Delta Fund,SEC001200,Security B,A,G,K,Materials,Metals,Financials,Spain,Europe,GBP,BBB,10114,68598524.55,-7561307.743,18359683.09,PFND04,,AC01,ADJ
2024-07-22 00:00:00,FND004,Sigma Fund,SEC001201,Security F,D,G,L,Utilities,Software,Information Technology,Italy,Asia,GBP,AA,4240,53488996.21,5228682.078,19257785.88,PFND01,Global Parent Fund,AC04,MAIN
2023-11-29 00:00:00,FND015,Alpha Fund,SEC001202,Security B,C,F,P,Utilities,Pharma,Utilities,UK,North America,GBP,B,3048,99753646.14,-3244158.662,-44105979.16,PFND05,Global Parent Fund,AC01,MAIN
2023-03-09 00:00:00,FND009,Beta Fund,SEC001203,Security F,A,G,K,Technology,Pharma,Industrials,Italy,North America,JPY,,1572,60417478.8,9163683.654,31317869.4,,,AC03,MAIN
2023-03-26 00:00:00,FND006,Sigma Fund,SEC001204,Security E,D,J,M,Technology,Oil & Gas,Industrials,Netherlands,Asia,JPY,AA,19469,98673913.4,-2455719.883,12650231.98,,,AC04,ADJ
2023-05-13 00:00:00,FND019,Sigma Fund,SEC001205,Security F,D,F,M,Industrials,Machinery,Health Care,UK,Europe,EUR,,10324,48951775.37,-1110228.505,33656208.84,PFND01,European Parent Fund,AC01,MAIN
2024-06-02 00:00:00,FND008,Delta Fund,SEC001206,Security D,E,F,K,Industrials,Pharma,Utilities,US,Europe,CAD,BB,19438,25835409.63,1081584.371,-8179761.971,PFND04,Global Parent Fund,AC04,ADJ
2024-11-08 00:00:00,FND017,Gamma Fund,SEC001207,Security E,C,H,O,Industrials,Electric,Financials,UK,Asia,EUR,BB,4719,27760799.5,4679652.278,23834645.26,PFND01,Growth Parent Fund,AC01,RESTATED
2024-10-08 00:00:00,FND010,Omega Fund,SEC001208,Security D,D,I,K,Utilities,Oil & Gas,Industrials,Japan,Europe,CAD,AAA,18828,74396761.71,-7253304.506,-18251918.62,PFND04,European Parent Fund,AC02,ADJ
2024-01-27 00:00:00,FND012,Sigma Fund,SEC001209,Security G,C,G,P,Materials,Banks,Utilities,UK,North America,CAD,,4287,92976736.2,4075913.448,45597774.56,PFND02,European Parent Fund,AC02,ADJ
2023-01-07 00:00:00,FND002,Gamma Fund,SEC001210,Security A,E,F,M,Healthcare,Oil & Gas,Health Care,US,Asia,CAD,CCC,11318,39360302.36,6687047.74,27190867.2,PFND04,Growth Parent Fund,AC03,RESTATED
2023-02-22 00:00:00,FND004,Delta Fund,SEC001211,Security B,E,H,M,Materials,Oil & Gas,Industrials,Japan,Europe,CAD,,8485,8070717.577,7672361.741,-17784426.24,PFND03,Global Parent Fund,AC04,RESTATED
2024-02-22 00:00:00,FND008,Lambda Fund,SEC001212,Security E,C,F,L,Financials,Metals,Materials,US,North America,USD,AAA,2388,59747442.44,2648727.334,-4750348.792,,Global Parent Fund,AC04,RESTATED
2024-11-17 00:00:00,FND006,Zeta Fund,SEC001213,Security E,B,I,N,Utilities,Banks,Energy,Italy,Europe,GBP,BB,16509,47698982.43,5078228.457,31542561.71,PFND04,Growth Parent Fund,AC03,RESTATED
2023-10-08 00:00:00,FND003,Lambda Fund,SEC001214,Security D,E,I,N,Financials,Metals,Materials,Canada,North America,EUR,,3684,42041403.99,3854512.689,23380941.13,,Growth Parent Fund,AC04,MAIN
2024-05-25 00:00:00,FND019,Alpha Fund,SEC001215,Security F,E,G,K,Healthcare,Pharma,Industrials,Netherlands,North America,CAD,BBB,6947,86250343.11,2062454.096,-13735514.34,PFND04,Global Parent Fund,AC01,MAIN
2023-02-18 00:00:00,FND013,Zeta Fund,SEC001216,Security A,C,G,L,Materials,Electric,Financials,UK,Europe,USD,AA,16965,55581691.36,-2515049.493,-15079689.48,PFND02,Growth Parent Fund,AC02,ADJ
2023-05-03 00:00:00,FND003,Alpha Fund,SEC001217,Security F,C,F,M,Materials,Machinery,Energy,France,Europe,CAD,,8374,89135251.35,4736064.135,34803989.06,,Growth Parent Fund,AC03,RESTATED
2024-05-24 00:00:00,FND009,Sigma Fund,SEC001218,Security F,E,I,K,Financials,Oil & Gas,Information Technology,Spain,North America,USD,BB,2592,44898060.24,3445410.955,38996223.4,PFND03,European Parent Fund,AC01,ADJ
2024-10-17 00:00:00,FND002,Omega Fund,SEC001219,Security G,A,H,P,Healthcare,Oil & Gas,Energy,Spain,Asia,USD,B,17956,71209560.53,-1185824.109,-45313461.66,PFND03,,AC01,RESTATED
2024-09-13 00:00:00,FND015,Lambda Fund,SEC001220,Security E,A,H,L,Energy,Machinery,Information Technology,Spain,North America,EUR,AAA,6779,70724131.48,9199486.806,2667239.453,PFND01,Global Parent Fund,AC04,ADJ
2023-08-24 00:00:00,FND006,Zeta Fund,SEC001221,Security B,D,I,P,Technology,Banks,Financials,US,Europe,GBP,A,11883,69480717.53,-8046008.142,8209913.186,,Growth Parent Fund,AC01,MAIN
2024-08-14 00:00:00,FND014,Lambda Fund,SEC001222,Security C,C,F,P,Technology,Software,Information Technology,Spain,Europe,JPY,AA,388,33955812.76,2753133.353,34285437.84,PFND03,,AC04,ADJ
2023-09-03 00:00:00,FND016,Omega Fund,SEC001223,Security F,A,H,L,Materials,Software,Industrials,Japan,North America,USD,AA,19587,42652416.04,4098502.273,-48400469.36,PFND02,European Parent Fund,AC04,MAIN
2023-11-18 00:00:00,FND006,Delta Fund,SEC001224,Security G,B,H,O,Materials,Pharma,Industrials,Italy,Europe,CAD,AA,6046,28098468.28,-7742515.848,-14151853.54,PFND05,Growth Parent Fund,AC01,ADJ
2024-04-26 00:00:00,FND014,Sigma Fund,SEC001225,Security G,E,J,K,Utilities,Machinery,Information Technology,Germany,Asia,GBP,,1178,22182454.16,-1812107.581,151958.6191,PFND04,Growth Parent Fund,AC03,MAIN
2024-05-20 00:00:00,FND020,Omega Fund,SEC001226,Security B,E,H,N,Utilities,Machinery,Information Technology,France,Europe,USD,BB,6249,82112788.18,-8974578.078,-7549807.334,PFND04,European Parent Fund,AC03,RESTATED
2023-06-07 00:00:00,FND005,Zeta Fund,SEC001227,Security D,B,G,K,Technology,Banks,Information Technology,Italy,Europe,GBP,BBB,12188,50468182.27,-3464697.236,-2361009.994,PFND04,,AC04,ADJ
2023-10-11 00:00:00,FND004,Alpha Fund,SEC001228,Security F,E,G,M,Utilities,Machinery,Financials,US,North America,CAD,A,14224,82206385.82,-409344.0111,37143966.84,PFND03,Growth Parent Fund,AC03,MAIN
2023-10-30 00:00:00,FND004,Zeta Fund,SEC001229,Security F,A,J,P,Healthcare,Oil & Gas,Industrials,Netherlands,North America,GBP,B,13813,12406697.47,-5081875.135,35462349.52,,European Parent Fund,AC03,RESTATED
2024-11-23 00:00:00,FND011,Delta Fund,SEC001230,Security A,C,G,O,Industrials,Software,Financials,Spain,Asia,USD,B,212,96149447.75,-1044360.032,41296972.62,PFND01,European Parent Fund,AC02,RESTATED
2024-04-07 00:00:00,FND003,Omega Fund,SEC001231,Security C,B,F,K,Utilities,Pharma,Utilities,Netherlands,Europe,CAD,BBB,18077,90087343.78,-8875331.083,-39167946.66,PFND02,European Parent Fund,AC02,ADJ
2023-05-12 00:00:00,FND015,Zeta Fund,SEC001232,Security A,A,G,K,Technology,Metals,Financials,Netherlands,Asia,JPY,,3215,12902971.11,174491.3805,-2071793.582,,European Parent Fund,AC04,MAIN
2023-06-05 00:00:00,FND013,Sigma Fund,SEC001233,Security C,C,H,O,Energy,Oil & Gas,Information Technology,Spain,Asia,JPY,BB,13551,78820168.01,-5879372.375,-24291200.03,PFND05,Global Parent Fund,AC03,MAIN
2024-10-18 00:00:00,FND011,Beta Fund,SEC001234,Security D,B,G,O,Energy,Metals,Industrials,US,Asia,CAD,B,4465,21389849.26,-9332486.952,-39089591.9,PFND05,,AC02,ADJ
2023-09-04 00:00:00,FND005,Zeta Fund,SEC001235,Security A,A,G,N,Technology,Oil & Gas,Financials,Japan,North America,JPY,B,1741,90140830.58,4418753.312,41028476.07,PFND02,Growth Parent Fund,AC03,RESTATED
2023-07-07 00:00:00,FND010,Sigma Fund,SEC001236,Security A,C,G,O,Technology,Banks,Information Technology,Italy,Asia,JPY,A,16321,28958382.65,5855835.06,-40875889.2,PFND04,European Parent Fund,AC02,MAIN
2023-03-22 00:00:00,FND003,Sigma Fund,SEC001237,Security A,D,J,N,Financials,Metals,Industrials,UK,North America,JPY,,10974,44390912.05,-8692908.806,26064496.55,PFND03,Global Parent Fund,AC04,RESTATED
2023-11-24 00:00:00,FND002,Alpha Fund,SEC001238,Security A,C,I,L,Materials,Software,Industrials,US,Europe,JPY,AA,9079,75831238.56,-3899331.262,30606356.21,PFND04,European Parent Fund,AC01,MAIN
2023-08-29 00:00:00,FND010,Beta Fund,SEC001239,Security D,A,H,M,Healthcare,Pharma,Utilities,US,North America,JPY,A,1284,88628676.76,-2955092.658,23800841.75,,Global Parent Fund,AC02,RESTATED
2023-03-19 00:00:00,FND014,Gamma Fund,SEC001240,Security B,D,I,N,Energy,Metals,Financials,Germany,Asia,CAD,BBB,10861,86686124.36,-745311.9437,13772985.33,,European Parent Fund,AC02,ADJ
2023-09-08 00:00:00,FND007,Gamma Fund,SEC001241,Security B,C,J,L,Materials,Electric,Energy,UK,Asia,GBP,CCC,13606,62883805.48,7144942.067,-37772877.46,PFND04,,AC04,RESTATED
2024-06-14 00:00:00,FND014,Delta Fund,SEC001242,Security F,C,G,P,Energy,Electric,Energy,Canada,Asia,CAD,CCC,14784,31938047.98,-8343297.148,-42570863.79,PFND02,Growth Parent Fund,AC03,MAIN
2023-09-23 00:00:00,FND014,Lambda Fund,SEC001243,Security C,D,J,N,Materials,Software,Industrials,France,Asia,GBP,CCC,472,55803820.75,-4066876.909,31756494.49,PFND03,,AC02,RESTATED
2023-05-07 00:00:00,FND015,Alpha Fund,SEC001244,Security D,D,I,O,Materials,Metals,Financials,Canada,Europe,JPY,AAA,15727,52807541.37,-7102332.708,45371440.8,PFND05,,AC04,MAIN
2023-09-23 00:00:00,FND005,Zeta Fund,SEC001245,Security E,E,I,P,Materials,Pharma,Industrials,Canada,Europe,EUR,A,11513,39224650.2,5377772.722,48612369.58,PFND04,Growth Parent Fund,AC02,MAIN
2024-10-04 00:00:00,FND010,Sigma Fund,SEC001246,Security G,D,I,N,Materials,Software,Financials,France,North America,USD,BBB,4860,60517421.48,-3172923.135,-11998701.22,PFND02,European Parent Fund,AC02,RESTATED
2024-08-03 00:00:00,FND010,Zeta Fund,SEC001247,Security F,B,J,M,Technology,Banks,Utilities,Germany,North America,EUR,AA,302,32015485.92,-4925984.533,12449537.9,PFND03,Growth Parent Fund,AC03,ADJ
2023-09-16 00:00:00,FND010,Lambda Fund,SEC001248,Security A,E,I,M,Materials,Electric,Industrials,Netherlands,Europe,CAD,B,1509,8315559.817,2035651.787,-27420382.73,PFND03,European Parent Fund,AC02,ADJ
2024-04-23 00:00:00,FND010,Delta Fund,SEC001249,Security G,D,H,P,Energy,Electric,Information Technology,Japan,North America,JPY,BB,6830,12611438.94,7768247.243,804228.5417,PFND05,Growth Parent Fund,AC03,MAIN
2023-11-19 00:00:00,FND006,Omega Fund,SEC001250,Security F,B,G,N,Materials,Metals,Information Technology,Japan,North America,EUR,BBB,9047,97215184.14,-5933738.527,12093636.5,PFND02,Growth Parent Fund,AC03,RESTATED
2024-12-07 00:00:00,FND003,Lambda Fund,SEC001251,Security G,B,H,M,Healthcare,Software,Materials,US,North America,USD,,15857,91143780.21,-5886076.89,24198704.34,PFND02,European Parent Fund,AC01,RESTATED
2023-06-02 00:00:00,FND020,Alpha Fund,SEC001252,Security C,B,J,M,Technology,Pharma,Health Care,Japan,Europe,USD,AA,5909,61510057.12,4146480.307,-47149764.56,PFND04,Growth Parent Fund,AC01,RESTATED
2023-09-11 00:00:00,FND006,Sigma Fund,SEC001253,Security B,E,I,P,Healthcare,Pharma,Utilities,Spain,Asia,JPY,,19557,77076046.21,634087.4183,-41762148.47,PFND03,Global Parent Fund,AC03,ADJ
2023-08-05 00:00:00,FND008,Sigma Fund,SEC001254,Security D,D,J,K,Utilities,Machinery,Utilities,Japan,North America,JPY,A,7330,52194865.04,-7342875.562,32824857.57,PFND03,,AC02,RESTATED
2024-11-17 00:00:00,FND010,Zeta Fund,SEC001255,Security E,B,H,P,Technology,Metals,Materials,Canada,Asia,GBP,AA,3788,58183778.17,-258055.733,-22018658.64,PFND02,Global Parent Fund,AC02,MAIN
2024-11-23 00:00:00,FND008,Sigma Fund,SEC001256,Security F,A,H,M,Industrials,Software,Health Care,Canada,Europe,GBP,A,11697,91522672.22,6115662.475,38680758.83,PFND04,Growth Parent Fund,AC01,ADJ
2023-05-03 00:00:00,FND007,Sigma Fund,SEC001257,Security E,A,J,O,Materials,Banks,Information Technology,Spain,North America,EUR,BB,12191,19983387.52,8315412.555,11551709.94,PFND05,Global Parent Fund,AC04,ADJ
2024-12-15 00:00:00,FND008,Omega Fund,SEC001258,Security E,C,I,L,Utilities,Oil & Gas,Financials,US,Europe,JPY,BB,17245,51407548.98,2877467.217,-20096817.88,PFND02,,AC01,ADJ
2024-04-18 00:00:00,FND013,Gamma Fund,SEC001259,Security D,E,J,M,Materials,Metals,Utilities,Germany,Europe,JPY,AA,7289,9613433.033,8387137.321,20651207.62,PFND04,,AC03,RESTATED
2023-07-19 00:00:00,FND004,Beta Fund,SEC001260,Security G,C,J,P,Utilities,Oil & Gas,Utilities,Germany,Asia,EUR,,19993,23609063.64,630331.4595,44432210.44,PFND02,Growth Parent Fund,AC03,ADJ
2024-02-12 00:00:00,FND014,Delta Fund,SEC001261,Security C,D,J,K,Energy,Software,Utilities,Netherlands,Europe,JPY,BB,3980,77338067.52,-512142.4115,-9431402.298,PFND02,,AC02,MAIN
2024-06-15 00:00:00,FND004,Sigma Fund,SEC001262,Security C,D,F,P,Materials,Banks,Materials,Japan,North America,USD,B,16162,96737642.58,-5111643.273,-5468014.613,PFND03,Growth Parent Fund,AC01,ADJ
2023-05-07 00:00:00,FND010,Alpha Fund,SEC001263,Security C,C,F,P,Utilities,Software,Financials,Netherlands,Europe,EUR,B,18185,36658788.46,-8714658.458,24356292.19,,Global Parent Fund,AC01,MAIN
2024-10-04 00:00:00,FND004,Sigma Fund,SEC001264,Security B,A,H,O,Energy,Oil & Gas,Information Technology,US,North America,USD,BBB,16201,61366066.17,-7874797.46,55476.24346,PFND05,Growth Parent Fund,AC02,MAIN
2023-07-21 00:00:00,FND011,Lambda Fund,SEC001265,Security E,E,H,K,Energy,Software,Materials,UK,North America,JPY,B,17119,28083649.43,-5223206.881,39468640.01,PFND04,,AC01,MAIN
2023-10-21 00:00:00,FND005,Zeta Fund,SEC001266,Security A,B,I,N,Financials,Banks,Health Care,Canada,North America,USD,B,10484,82483422.36,-4704442.406,-40769730.3,,European Parent Fund,AC03,ADJ
2024-12-26 00:00:00,FND014,Delta Fund,SEC001267,Security E,A,F,O,Healthcare,Banks,Energy,US,North America,EUR,BBB,2352,10089173.61,-832367.9679,13484399.2,,European Parent Fund,AC02,ADJ
2023-07-01 00:00:00,FND004,Alpha Fund,SEC001268,Security E,A,F,N,Materials,Metals,Utilities,US,North America,GBP,,1192,20882753.66,-5376449.179,38540718.79,PFND01,European Parent Fund,AC04,MAIN
2023-06-25 00:00:00,FND005,Alpha Fund,SEC001269,Security A,A,H,L,Energy,Software,Materials,Spain,Asia,USD,A,10607,27967738.51,7657549.789,-46391110.95,PFND01,,AC02,RESTATED
2024-10-10 00:00:00,FND013,Sigma Fund,SEC001270,Security C,A,J,L,Industrials,Oil & Gas,Utilities,Japan,Asia,CAD,AA,13183,89697708.72,815100.8289,-16401303.64,PFND03,European Parent Fund,AC01,ADJ
2024-11-02 00:00:00,FND011,Omega Fund,SEC001271,Security F,D,G,O,Energy,Banks,Industrials,Germany,Europe,USD,AA,2756,63120294.76,-7054994.983,-24848501.05,,Global Parent Fund,AC01,RESTATED
2023-10-11 00:00:00,FND002,Zeta Fund,SEC001272,Security A,C,G,L,Healthcare,Software,Health Care,Japan,Europe,GBP,AAA,1335,29615411.34,-1193553.067,37041754.62,PFND02,,AC03,ADJ
2023-11-19 00:00:00,FND016,Beta Fund,SEC001273,Security E,A,F,N,Technology,Software,Industrials,Germany,Europe,USD,CCC,14206,84924774.11,-7054375.044,35337448.33,PFND03,Global Parent Fund,AC03,RESTATED
2024-08-20 00:00:00,FND005,Delta Fund,SEC001274,Security C,C,G,K,Technology,Pharma,Health Care,US,Europe,CAD,,12295,10547589.91,2775607.788,22914648.88,,European Parent Fund,AC02,RESTATED
2024-12-29 00:00:00,FND004,Beta Fund,SEC001275,Security D,C,G,P,Financials,Machinery,Materials,Spain,North America,CAD,BBB,14867,78726604.73,2303264.915,5416260.92,PFND01,European Parent Fund,AC04,ADJ
2023-03-09 00:00:00,FND011,Delta Fund,SEC001276,Security F,B,F,L,Technology,Oil & Gas,Industrials,Italy,Europe,EUR,AAA,7816,45211678.12,-5589131.641,-2334857.009,PFND04,Growth Parent Fund,AC03,ADJ
2024-07-20 00:00:00,FND012,Alpha Fund,SEC001277,Security F,B,J,P,Energy,Electric,Health Care,Spain,North America,CAD,,13014,13003037.11,-9678101.02,18368667.17,,Global Parent Fund,AC02,RESTATED
2023-01-23 00:00:00,FND002,Sigma Fund,SEC001278,Security C,E,G,K,Energy,Pharma,Utilities,Netherlands,Asia,CAD,,3899,36838485.27,1035093.314,-24948073.28,PFND03,European Parent Fund,AC01,ADJ
2023-10-25 00:00:00,FND019,Sigma Fund,SEC001279,Security B,B,H,L,Energy,Oil & Gas,Materials,Italy,Europe,JPY,CCC,11649,45829219.88,-9619827.666,32325914.52,,European Parent Fund,AC04,MAIN
2024-11-06 00:00:00,FND012,Zeta Fund,SEC001280,Security D,B,J,N,Energy,Pharma,Utilities,US,Europe,GBP,,10043,94417024.8,-2770286.564,13629337.75,PFND05,Global Parent Fund,AC02,MAIN
2024-02-14 00:00:00,FND005,Beta Fund,SEC001281,Security F,C,J,P,Industrials,Electric,Energy,US,Asia,EUR,B,15161,9541004.739,8702074.258,21720237.12,PFND05,Global Parent Fund,AC03,ADJ
2024-06-18 00:00:00,FND014,Alpha Fund,SEC001282,Security B,D,F,L,Energy,Electric,Materials,US,Europe,USD,A,19907,33908994.49,-2373850.817,-35715836.69,PFND01,,AC03,MAIN
2024-05-18 00:00:00,FND015,Delta Fund,SEC001283,Security C,B,F,L,Industrials,Metals,Information Technology,Canada,North America,GBP,BB,9765,7508788.353,-2981053.276,-2210743.525,PFND04,Global Parent Fund,AC03,ADJ
2023-11-23 00:00:00,FND012,Alpha Fund,SEC001284,Security B,E,G,K,Technology,Banks,Industrials,Canada,Asia,JPY,,18630,11257045.8,-1127325.274,-35283300.92,PFND03,,AC03,RESTATED
2023-06-21 00:00:00,FND012,Lambda Fund,SEC001285,Security G,A,F,O,Financials,Pharma,Materials,Germany,Asia,USD,BBB,8696,18865058.29,5458969.135,-21310405.89,PFND05,Growth Parent Fund,AC01,ADJ
2023-06-23 00:00:00,FND004,Alpha Fund,SEC001286,Security F,A,H,P,Industrials,Banks,Financials,Japan,Asia,EUR,BBB,6705,50199567.67,5154241.117,30292674.85,,,AC01,MAIN
2023-06-20 00:00:00,FND003,Delta Fund,SEC001287,Security G,A,F,O,Financials,Oil & Gas,Industrials,Netherlands,Asia,GBP,B,7529,19365083.35,4575317.807,12575528.24,PFND04,European Parent Fund,AC04,ADJ
2023-09-18 00:00:00,FND001,Delta Fund,SEC001288,Security F,A,F,L,Healthcare,Metals,Materials,Japan,North America,CAD,BB,3864,50511865.16,-528197.7687,-29084581.85,,,AC04,ADJ
2023-09-08 00:00:00,FND016,Lambda Fund,SEC001289,Security B,C,F,O,Energy,Pharma,Industrials,France,North America,USD,AAA,12258,53140985.54,-775578.8176,-13127570.68,,European Parent Fund,AC04,RESTATED
2024-08-15 00:00:00,FND011,Sigma Fund,SEC001290,Security C,C,I,P,Industrials,Oil & Gas,Information Technology,Netherlands,Europe,GBP,CCC,4700,23933669.04,-2539935.773,-24440682.24,PFND05,,AC01,ADJ
2024-10-04 00:00:00,FND018,Zeta Fund,SEC001291,Security G,B,H,O,Healthcare,Banks,Health Care,Canada,North America,CAD,B,7631,5782419.158,6469857.564,5793289.24,PFND04,,AC03,RESTATED
2024-08-04 00:00:00,FND013,Beta Fund,SEC001292,Security G,B,F,M,Materials,Pharma,Financials,Japan,Asia,USD,A,9767,21619074.1,8684830.007,11510225.71,PFND01,European Parent Fund,AC04,RESTATED
2023-06-25 00:00:00,FND001,Alpha Fund,SEC001293,Security G,A,H,K,Healthcare,Pharma,Information Technology,Japan,Europe,JPY,B,19190,43733012.06,-1156413.704,30220224.26,PFND04,,AC02,ADJ
2023-02-25 00:00:00,FND016,Omega Fund,SEC001294,Security B,E,I,P,Technology,Machinery,Information Technology,Netherlands,North America,EUR,AA,2569,43401476.89,-5177358.963,-45950363.93,PFND05,Global Parent Fund,AC02,ADJ
2023-04-04 00:00:00,FND004,Zeta Fund,SEC001295,Security F,E,H,O,Financials,Banks,Utilities,Italy,North America,CAD,AA,12334,78915623.27,7368032.302,6093389.771,,Growth Parent Fund,AC01,MAIN
2024-01-19 00:00:00,FND017,Sigma Fund,SEC001296,Security E,A,H,L,Healthcare,Metals,Materials,Italy,North America,EUR,B,16320,84262716.67,-7321570.251,-7280384.12,,European Parent Fund,AC04,MAIN
2024-10-26 00:00:00,FND016,Omega Fund,SEC001297,Security G,E,I,M,Healthcare,Machinery,Information Technology,Japan,Asia,GBP,A,5521,49767150.5,5456393.765,-15320530.2,PFND03,,AC01,ADJ
2024-12-25 00:00:00,FND011,Lambda Fund,SEC001298,Security B,A,G,O,Healthcare,Banks,Health Care,UK,North America,CAD,,17909,21444746.76,9992431.122,21790499.27,PFND05,Global Parent Fund,AC02,MAIN
2023-11-01 00:00:00,FND004,Gamma Fund,SEC001299,Security D,B,F,N,Energy,Machinery,Industrials,US,North America,EUR,CCC,2067,57924003.12,-7057384.234,39674762.91,PFND05,Global Parent Fund,AC01,MAIN
2023-12-05 00:00:00,FND013,Gamma Fund,SEC001300,Security B,E,G,L,Energy,Machinery,Energy,Spain,North America,JPY,BBB,18932,54692068.26,3239400.249,-1423716.998,PFND04,Global Parent Fund,AC02,MAIN
2023-12-01 00:00:00,FND009,Zeta Fund,SEC001301,Security B,A,G,M,Healthcare,Machinery,Financials,Italy,Europe,JPY,A,17064,5450477.001,-4856432.066,40608272.31,PFND05,European Parent Fund,AC03,ADJ
2024-07-27 00:00:00,FND013,Alpha Fund,SEC001302,Security D,A,I,M,Technology,Pharma,Health Care,Spain,Asia,JPY,BB,10312,78996935.38,7264798.381,14410022.15,PFND05,Global Parent Fund,AC04,MAIN
2023-05-04 00:00:00,FND014,Gamma Fund,SEC001303,Security B,D,F,L,Financials,Machinery,Energy,Germany,Europe,USD,B,2923,24917621.33,-9754306.345,-6055447.17,PFND02,European Parent Fund,AC03,ADJ
2024-08-23 00:00:00,FND015,Beta Fund,SEC001304,Security G,B,F,M,Financials,Electric,Utilities,Germany,Asia,CAD,BB,8771,24732340.61,9855856.749,15082861.08,PFND01,Growth Parent Fund,AC04,RESTATED
2024-08-04 00:00:00,FND017,Alpha Fund,SEC001305,Security E,D,I,P,Materials,Banks,Utilities,US,Asia,CAD,CCC,18091,87451104.78,9345480.899,-21032883.11,,,AC01,MAIN
2024-09-09 00:00:00,FND014,Zeta Fund,SEC001306,Security D,B,H,L,Energy,Electric,Health Care,Netherlands,North America,CAD,BB,18838,34594090.97,474593.8501,-49295900.94,,European Parent Fund,AC04,ADJ
2023-03-10 00:00:00,FND001,Alpha Fund,SEC001307,Security G,A,H,K,Energy,Machinery,Industrials,Spain,Europe,CAD,BBB,2912,5303546.921,-782793.9295,-35360615.24,PFND01,,AC01,MAIN
2023-05-29 00:00:00,FND013,Lambda Fund,SEC001308,Security A,D,J,M,Technology,Metals,Health Care,France,Asia,CAD,,7629,9456487.172,5538649.075,6331433.271,,Growth Parent Fund,AC02,ADJ
2024-12-04 00:00:00,FND011,Zeta Fund,SEC001309,Security B,D,G,N,Utilities,Software,Health Care,Germany,Asia,JPY,BBB,4932,62027629.37,-3486432.083,15761668.16,PFND03,European Parent Fund,AC04,MAIN
2023-06-09 00:00:00,FND013,Zeta Fund,SEC001310,Security F,A,H,K,Healthcare,Banks,Industrials,Canada,Europe,EUR,AA,18004,37836894.25,7932040.496,19261501.49,PFND05,,AC02,RESTATED
2024-03-08 00:00:00,FND014,Zeta Fund,SEC001311,Security D,D,I,O,Materials,Banks,Financials,Netherlands,Europe,USD,AA,6845,51874452.12,-1192218.833,11109998.69,PFND02,,AC02,ADJ
